%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1681292651517027127,29875,1681292651516641472,j2s6s300_link_base,0.28154948353767395,-0.22058430314064026,0.2719390094280243,-0.14222225546836853,0.6977355480194092,-0.16093118488788605,0.6834026575088501
1681292651618069850,29876,1681292651617659448,j2s6s300_link_base,0.28154951333999634,-0.22058381140232086,0.27193912863731384,-0.1422227919101715,0.6977353692054749,-0.1609305590391159,0.6834028363227844
1681292651717030714,29877,1681292651716655848,j2s6s300_link_base,0.28154951333999634,-0.22058381140232086,0.2719394564628601,-0.1422232687473297,0.6977351307868958,-0.1609310656785965,0.6834027171134949
1681292651817042909,29878,1681292651816653412,j2s6s300_link_base,0.28154951333999634,-0.22058381140232086,0.2719394564628601,-0.1422232687473297,0.6977351307868958,-0.1609310656785965,0.6834027171134949
1681292651917042296,29879,1681292651916653766,j2s6s300_link_base,0.28154951333999634,-0.22058381140232086,0.2719394564628601,-0.1422232687473297,0.6977351307868958,-0.1609310656785965,0.6834027171134949
1681292652017047627,29880,1681292652016655632,j2s6s300_link_base,0.28154951333999634,-0.22058381140232086,0.2719394564628601,-0.1422232687473297,0.6977351307868958,-0.1609310656785965,0.6834027171134949
1681292652116034109,29881,1681292652115832127,j2s6s300_link_base,0.28154951333999634,-0.22058381140232086,0.2719394564628601,-0.1422232687473297,0.6977351307868958,-0.1609310656785965,0.6834027171134949
1681292652217036606,29882,1681292652216652900,j2s6s300_link_base,0.28154993057250977,-0.2205832600593567,0.2719394564628601,-0.14222395420074463,0.6977349519729614,-0.16093036532402039,0.6834028959274292
1681292652318046968,29883,1681292652317654543,j2s6s300_link_base,0.28154951333999634,-0.22058381140232086,0.2719394564628601,-0.1422232687473297,0.6977351307868958,-0.1609310656785965,0.6834027171134949
1681292652418054998,29884,1681292652417651472,j2s6s300_link_base,0.28154951333999634,-0.22058381140232086,0.2719394564628601,-0.1422232687473297,0.6977351307868958,-0.1609310656785965,0.6834027171134949
1681292652517043887,29885,1681292652516655903,j2s6s300_link_base,0.2815490663051605,-0.22058437764644623,0.2719394564628601,-0.14222264289855957,0.6977353096008301,-0.16093172132968903,0.6834026575088501
1681292652617018618,29886,1681292652616638311,j2s6s300_link_base,0.2815490663051605,-0.22058437764644623,0.2719394564628601,-0.14222264289855957,0.6977353096008301,-0.16093172132968903,0.6834026575088501
1681292652717049883,29887,1681292652716669241,j2s6s300_link_base,0.28154951333999634,-0.22058381140232086,0.2719394564628601,-0.1422232687473297,0.6977351307868958,-0.1609310656785965,0.6834027171134949
1681292652817065415,29888,1681292652816654521,j2s6s300_link_base,0.28154951333999634,-0.22058381140232086,0.2719394564628601,-0.1422232687473297,0.6977351307868958,-0.1609310656785965,0.6834027171134949
1681292652916636295,29889,1681292652916507801,j2s6s300_link_base,0.28154951333999634,-0.22058381140232086,0.2719394564628601,-0.1422232687473297,0.6977351307868958,-0.1609310656785965,0.6834027171134949
1681292653017030056,29890,1681292653016619586,j2s6s300_link_base,0.28154951333999634,-0.22058381140232086,0.2719394564628601,-0.1422232687473297,0.6977351307868958,-0.1609310656785965,0.6834027171134949
1681292653117013811,29891,1681292653116579162,j2s6s300_link_base,0.28154951333999634,-0.22058381140232086,0.2719394564628601,-0.1422232687473297,0.6977351307868958,-0.1609310656785965,0.6834027171134949
1681292653217102783,29892,1681292653216675537,j2s6s300_link_base,0.28154951333999634,-0.22058381140232086,0.2719394564628601,-0.1422232687473297,0.6977351307868958,-0.1609310656785965,0.6834027171134949
1681292653317291567,29893,1681292653316620881,j2s6s300_link_base,0.28154951333999634,-0.22058381140232086,0.2719394564628601,-0.1422232687473297,0.6977351307868958,-0.1609310656785965,0.6834027171134949
1681292653417251266,29894,1681292653416619198,j2s6s300_link_base,0.2815490663051605,-0.22058437764644623,0.2719394564628601,-0.14222264289855957,0.6977353096008301,-0.16093172132968903,0.6834026575088501
1681292653515644871,29895,1681292653515496337,j2s6s300_link_base,0.28154951333999634,-0.22058381140232086,0.2719394564628601,-0.1422232687473297,0.6977351307868958,-0.1609310656785965,0.6834027171134949
1681292653617033703,29896,1681292653616616787,j2s6s300_link_base,0.28154993057250977,-0.2205832600593567,0.2719394564628601,-0.14222395420074463,0.6977349519729614,-0.16093036532402039,0.6834028959274292
1681292653717072081,29897,1681292653716623143,j2s6s300_link_base,0.28154993057250977,-0.22058378159999847,0.27193939685821533,-0.1422245055437088,0.6977348923683167,-0.16093097627162933,0.6834027767181396
1681292653817038268,29898,1681292653816617835,j2s6s300_link_base,0.2815490961074829,-0.2205849587917328,0.27194181084632874,-0.14222672581672668,0.6977341175079346,-0.16093596816062927,0.6834019422531128
1681292653918047955,29899,1681292653917618651,j2s6s300_link_base,0.2815495431423187,-0.22058433294296265,0.2719406187534332,-0.14222563803195953,0.6977344751358032,-0.1609335094690323,0.6834023594856262
1681292654017085199,29900,1681292654016652390,j2s6s300_link_base,0.28154802322387695,-0.22059273719787598,0.2719397246837616,-0.1422286182641983,0.6977336406707764,-0.16094326972961426,0.6834003925323486
