%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1680007043957230498,22821,1680007043957090092,j2s6s300_link_base,-0.359302818775177,-0.3158561587333679,-0.03462466597557068,0.25369513034820557,-0.9670328497886658,0.021687837317585945,0.003976287320256233
1680007044057247081,22822,1680007044057069799,j2s6s300_link_base,-0.35842061042785645,-0.3150990605354309,-0.0365673303604126,0.2536320984363556,-0.9670728445053101,0.020883791148662567,0.0021966013591736555
1680007044157232163,22823,1680007044157082447,j2s6s300_link_base,-0.3565361499786377,-0.3135450482368469,-0.04054799675941467,0.25354763865470886,-0.967130720615387,0.019221950322389603,-0.0014832508750259876
1680007044257203662,22824,1680007044257076129,j2s6s300_link_base,-0.35470089316368103,-0.3120177686214447,-0.04529955983161926,0.2534400224685669,-0.9671787023544312,0.017419958487153053,-0.005472964141517878
1680007044357226258,22825,1680007044357108979,j2s6s300_link_base,-0.3565172553062439,-0.3134879171848297,-0.047986745834350586,0.253446489572525,-0.9671759009361267,0.01760844513773918,-0.005055463407188654
1680007044457233578,22826,1680007044457110657,j2s6s300_link_base,-0.3595060706138611,-0.3159071207046509,-0.0493645966053009,0.2534853518009186,-0.9671564698219299,0.018572481349110603,-0.0029202941805124283
1680007044557229679,22827,1680007044557079877,j2s6s300_link_base,-0.36033299565315247,-0.3165777325630188,-0.05285033583641052,0.2534676492214203,-0.967165470123291,0.018198644742369652,-0.003748350776731968
1680007044657216420,22828,1680007044657116172,j2s6s300_link_base,-0.35871565341949463,-0.31527093052864075,-0.05937090516090393,0.2533852756023407,-0.9671952724456787,0.016195010393857956,-0.008184867911040783
1680007044757236925,22829,1680007044757112719,j2s6s300_link_base,-0.35579219460487366,-0.31291505694389343,-0.06687262654304504,0.25326791405677795,-0.9671979546546936,0.01347359735518694,-0.01420995220541954
1680007044857235774,22830,1680007044857103829,j2s6s300_link_base,-0.3534810543060303,-0.31112563610076904,-0.07303422689437866,0.25322654843330383,-0.9671545028686523,0.011316296644508839,-0.018982578068971634
1680007044957274517,22831,1680007044957111007,j2s6s300_link_base,-0.35302144289016724,-0.31075090169906616,-0.0767301619052887,0.25317883491516113,-0.9671362638473511,0.010423197411000729,-0.020958350971341133
1680007045057229738,22832,1680007045057104711,j2s6s300_link_base,-0.35375216603279114,-0.3113439679145813,-0.0787823498249054,0.253176748752594,-0.9671344757080078,0.010359959676861763,-0.021098056808114052
1680007045157192899,22833,1680007045157081306,j2s6s300_link_base,-0.35441192984580994,-0.31193408370018005,-0.0798603892326355,0.2532264292240143,-0.9671252369880676,0.010459868237376213,-0.02087569050490856
1680007045257232786,22834,1680007045257110016,j2s6s300_link_base,-0.35442012548446655,-0.3125518262386322,-0.08057695627212524,0.25371047854423523,-0.9669986367225647,0.010459374636411667,-0.020861128345131874
