%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1680007150760661506,23889,1680007150760280879,j2s6s300_link_base,-0.3343749940395355,-0.5236653089523315,-0.03580479323863983,-0.25381964445114136,0.9646701216697693,-0.0010932795703411102,0.07061189413070679
1680007150857317131,23890,1680007150857181868,j2s6s300_link_base,-0.333884596824646,-0.5229648947715759,-0.03772827982902527,-0.2537204325199127,0.9646216034889221,-0.00023642554879188538,0.07163183391094208
1680007150957300329,23891,1680007150957145456,j2s6s300_link_base,-0.3341948390007019,-0.5232657790184021,-0.03918351233005524,-0.2535848915576935,0.9647201895713806,-0.0007994472980499268,0.07077505439519882
1680007151057366130,23892,1680007151057179127,j2s6s300_link_base,-0.33682432770729065,-0.5264056921005249,-0.04097874462604523,-0.2532193660736084,0.9652524590492249,-0.005507246591150761,0.06432197242975235
1680007151157305813,23893,1680007151157186173,j2s6s300_link_base,-0.3392758071422577,-0.5293207168579102,-0.04502102732658386,-0.25274285674095154,0.9657460451126099,-0.010045837610960007,0.057919565588235855
1680007151257289645,23894,1680007151257181160,j2s6s300_link_base,-0.33927518129348755,-0.529026985168457,-0.0519273579120636,-0.25226733088493347,0.9659203886985779,-0.01032947190105915,0.0570281557738781
1680007151357364703,23895,1680007151357212460,j2s6s300_link_base,-0.33851298689842224,-0.5277249217033386,-0.058800846338272095,-0.25181588530540466,0.9660096168518066,-0.00945279560983181,0.05766003578901291
1680007151457342596,23896,1680007151457212539,j2s6s300_link_base,-0.33762234449386597,-0.5263306498527527,-0.06385599076747894,-0.25149503350257874,0.9660348296165466,-0.008294198662042618,0.05880661681294441
1680007151557346059,23897,1680007151557224643,j2s6s300_link_base,-0.33693981170654297,-0.5253012776374817,-0.06667640805244446,-0.2513201832771301,0.9660227298736572,-0.007330839987844229,0.05987105891108513
1680007151657376566,23898,1680007151657219727,j2s6s300_link_base,-0.3363693356513977,-0.5244758129119873,-0.06854727864265442,-0.2512078285217285,0.9660024046897888,-0.006551723927259445,0.06075416877865791
1680007151757373193,23899,1680007151757215936,j2s6s300_link_base,-0.33559247851371765,-0.5235036611557007,-0.07044337689876556,-0.2511613965034485,0.9659397602081299,-0.0054814163595438,0.062034375965595245
1680007151857348349,23900,1680007151857219404,j2s6s300_link_base,-0.33425173163414,-0.5221806168556213,-0.07315011322498322,-0.2512627840042114,0.965796172618866,-0.0038832593709230423,0.06395066529512405
1680007151957356677,23901,1680007151957224998,j2s6s300_link_base,-0.33211180567741394,-0.5205079317092896,-0.07618172466754913,-0.2516080141067505,0.965539276599884,-0.001796693541109562,0.06651371717453003
