%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1680006337757494950,15759,1680006337757372411,j2s6s300_link_base,-0.3943832516670227,-0.3370075821876526,-0.014483451843261719,-0.5164427161216736,-0.855972170829773,-0.014126390218734741,-0.019976869225502014
1680006337857519389,15760,1680006337857363095,j2s6s300_link_base,-0.3943832516670227,-0.3370075821876526,-0.014483451843261719,-0.5164427161216736,-0.855972170829773,-0.014126390218734741,-0.019976869225502014
1680006337957545613,15761,1680006337957366227,j2s6s300_link_base,-0.3943832516670227,-0.3370075821876526,-0.014483451843261719,-0.5164427161216736,-0.855972170829773,-0.014126390218734741,-0.019976869225502014
1680006338057624054,15762,1680006338057361733,j2s6s300_link_base,-0.3943825662136078,-0.3370070457458496,-0.014483734965324402,-0.5164426565170288,-0.8559721112251282,-0.01412725355476141,-0.01997714675962925
1680006338160093157,15763,1680006338159801877,j2s6s300_link_base,-0.3943825662136078,-0.3370070457458496,-0.014483734965324402,-0.5164426565170288,-0.8559721112251282,-0.01412725355476141,-0.01997714675962925
1680006338257539684,15764,1680006338257364201,j2s6s300_link_base,-0.3943825662136078,-0.3370070457458496,-0.014483734965324402,-0.5164426565170288,-0.8559721112251282,-0.01412725355476141,-0.01997714675962925
1680006338357474794,15765,1680006338357364712,j2s6s300_link_base,-0.3943825662136078,-0.3370070457458496,-0.014483734965324402,-0.5164426565170288,-0.8559721112251282,-0.01412725355476141,-0.01997714675962925
1680006338457451338,15766,1680006338457336274,j2s6s300_link_base,-0.3943825662136078,-0.3370070457458496,-0.014483734965324402,-0.5164426565170288,-0.8559721112251282,-0.01412725355476141,-0.01997714675962925
1680006338557506323,15767,1680006338557341405,j2s6s300_link_base,-0.3943825662136078,-0.3370070457458496,-0.014483734965324402,-0.5164426565170288,-0.8559721112251282,-0.01412725355476141,-0.01997714675962925
1680006338657483674,15768,1680006338657370820,j2s6s300_link_base,-0.39438188076019287,-0.33700650930404663,-0.014484062790870667,-0.5164425373077393,-0.8559721112251282,-0.014127991162240505,-0.019977452233433723
